User-ID,total_ratings,avg_rating,rating_std,unique_books,Age,Country,Age_filled,has_age
199966,4,7.25,1.708,4,,Unknown,34.0,False
199981,7,7.714,1.113,7,,Unknown,34.0,False
200000,3,9.667,0.577,3,,Unknown,34.0,False
200009,13,7.923,1.115,13,30.0,Unknown,30.0,True
200011,4,8.0,0.0,4,56.0,Unknown,56.0,True
200054,3,8.0,2.0,3,,Unknown,34.0,False
200090,3,6.667,1.528,3,,Unknown,34.0,False
200093,10,8.8,1.549,10,55.0,Unknown,55.0,True
200188,6,10.0,0.0,6,,Unknown,34.0,False
200190,3,4.667,1.155,3,30.0,Unknown,30.0,True
200192,3,8.333,0.577,3,25.0,Unknown,25.0,True
200195,3,8.667,0.577,3,,Unknown,34.0,False
200196,14,8.857,0.949,14,56.0,Unknown,56.0,True
200206,11,7.545,1.635,11,,Unknown,34.0,False
200213,7,7.0,1.155,7,,Unknown,34.0,False
200226,237,7.359,1.66,237,39.0,Unknown,39.0,True
200233,5,5.2,0.447,5,,Unknown,34.0,False
200234,3,8.667,1.528,3,53.0,Unknown,53.0,True
200238,9,6.333,1.225,9,,Unknown,34.0,False
200245,26,7.0,1.72,26,,Unknown,34.0,False
200248,19,8.0,1.106,19,21.0,Unknown,21.0,True
200250,5,8.0,0.707,5,,Unknown,34.0,False
200252,8,8.125,0.641,8,32.0,Unknown,32.0,True
200300,5,8.8,1.095,5,39.0,Unknown,39.0,True
200315,16,6.312,2.6,16,39.0,Unknown,39.0,True
200323,20,6.35,2.059,20,19.0,Unknown,19.0,True
200351,3,7.0,1.0,3,41.0,Unknown,41.0,True
200394,9,6.778,2.279,9,56.0,Unknown,56.0,True
200398,3,7.333,2.082,3,30.0,Unknown,30.0,True
200402,11,7.455,1.508,11,35.0,Unknown,35.0,True
200408,11,8.091,2.071,11,22.0,Unknown,22.0,True
200409,3,6.333,0.577,3,,Unknown,34.0,False
200421,4,7.0,0.816,4,,Unknown,34.0,False
200422,26,8.615,1.577,26,29.0,Unknown,29.0,True
200457,4,7.25,0.5,4,,Unknown,34.0,False
200459,3,9.333,1.155,3,33.0,Unknown,33.0,True
200493,10,8.2,0.422,10,56.0,Unknown,56.0,True
200508,6,8.667,1.033,6,,Unknown,34.0,False
200556,18,7.389,1.754,18,,Unknown,34.0,False
200557,19,8.737,0.991,19,26.0,Unknown,26.0,True
200562,3,6.333,1.528,3,35.0,Unknown,35.0,True
200568,17,8.294,2.085,17,48.0,Unknown,48.0,True
200583,5,8.6,1.673,5,44.0,Unknown,44.0,True
200585,16,9.125,0.719,16,18.0,Unknown,18.0,True
200590,4,6.75,2.63,4,,Unknown,34.0,False
200593,3,8.0,1.732,3,,Unknown,34.0,False
200607,8,6.5,1.512,8,,Unknown,34.0,False
200618,7,6.0,1.155,7,,Unknown,34.0,False
200631,9,9.222,1.093,9,51.0,Unknown,51.0,True
200643,22,8.909,1.411,22,21.0,Unknown,21.0,True
200650,5,8.8,1.789,5,19.0,Unknown,19.0,True
200667,3,6.0,2.646,3,36.0,Unknown,36.0,True
200674,35,8.8,1.53,35,58.0,Unknown,58.0,True
200679,7,6.714,1.38,7,40.0,Unknown,40.0,True
200700,3,5.667,1.155,3,,Unknown,34.0,False
200707,6,8.333,0.516,6,20.0,Unknown,20.0,True
200746,4,8.25,1.708,4,20.0,Unknown,20.0,True
200747,3,8.0,0.0,3,,Unknown,34.0,False
200772,12,7.0,1.279,12,28.0,Unknown,28.0,True
200814,14,8.143,1.916,14,31.0,Unknown,31.0,True
200826,4,8.25,1.258,4,19.0,Unknown,19.0,True
200832,4,6.75,2.217,4,45.0,Unknown,45.0,True
200851,3,7.333,0.577,3,41.0,Unknown,41.0,True
200867,3,6.0,1.0,3,,Unknown,34.0,False
200876,17,7.647,0.996,17,,Unknown,34.0,False
200888,4,9.25,0.5,4,,Unknown,34.0,False
200891,4,7.5,1.291,4,,Unknown,34.0,False
200904,3,7.667,0.577,3,43.0,Unknown,43.0,True
200918,7,8.0,1.826,7,,Unknown,34.0,False
200955,4,6.25,0.957,4,,Unknown,34.0,False
200978,53,7.434,1.279,53,41.0,Unknown,41.0,True
200993,22,8.182,1.006,22,25.0,Unknown,25.0,True
201017,75,8.4,1.395,75,36.0,Unknown,36.0,True
201036,15,7.667,1.676,15,,Unknown,34.0,False
201042,79,7.013,1.629,79,34.0,Unknown,34.0,True
201058,29,8.655,1.143,29,,Unknown,34.0,False
201066,3,8.0,1.0,3,,Unknown,34.0,False
201073,4,8.0,0.816,4,37.0,Unknown,37.0,True
201128,11,7.909,1.578,11,43.0,Unknown,43.0,True
201141,24,7.083,1.792,24,27.0,Unknown,27.0,True
201154,5,7.0,1.871,5,34.0,Unknown,34.0,True
201209,5,7.4,1.14,5,39.0,Unknown,39.0,True
201248,3,7.667,1.528,3,46.0,Unknown,46.0,True
201267,3,9.333,1.155,3,45.0,Unknown,45.0,True
201279,3,6.333,0.577,3,,Unknown,34.0,False
201290,134,6.56,1.615,134,35.0,Unknown,35.0,True
201296,4,5.0,0.0,4,,Unknown,34.0,False
201303,4,9.0,2.0,4,24.0,Unknown,24.0,True
201323,11,8.909,1.7,11,20.0,Unknown,20.0,True
201346,3,7.333,2.082,3,33.0,Unknown,33.0,True
201353,20,6.05,0.224,20,19.0,Unknown,19.0,True
201359,4,6.75,2.062,4,63.0,Unknown,63.0,True
201383,9,7.333,1.871,9,,Unknown,34.0,False
201404,6,5.0,1.265,6,28.0,Unknown,28.0,True
201427,6,5.833,2.041,6,48.0,Unknown,48.0,True
201445,4,7.75,2.062,4,22.0,Unknown,22.0,True
201447,35,7.829,1.636,35,40.0,Unknown,40.0,True
201470,6,5.667,3.077,6,34.0,Unknown,34.0,True
201475,13,7.538,2.145,13,35.0,Unknown,35.0,True
201477,3,7.0,3.0,3,37.0,Unknown,37.0,True
201492,19,8.316,1.157,19,31.0,Unknown,31.0,True
201519,19,8.526,0.905,19,45.0,Unknown,45.0,True
201521,8,5.375,1.996,8,,Unknown,34.0,False
201526,53,7.811,1.128,53,25.0,Unknown,25.0,True
201532,11,7.727,1.902,11,29.0,Unknown,29.0,True
201537,9,6.333,1.658,9,22.0,Unknown,22.0,True
201548,35,8.343,1.608,35,29.0,Unknown,29.0,True
201557,11,7.182,2.04,11,,Unknown,34.0,False
201568,5,7.4,1.342,5,,Unknown,34.0,False
201575,6,4.667,1.633,6,31.0,Unknown,31.0,True
201576,3,4.0,1.0,3,,Unknown,34.0,False
201579,6,7.0,1.414,6,42.0,Unknown,42.0,True
201592,4,5.25,3.202,4,,Unknown,34.0,False
201593,10,8.3,1.636,10,36.0,Unknown,36.0,True
201595,3,8.0,2.0,3,39.0,Unknown,39.0,True
201598,6,6.667,1.862,6,33.0,Unknown,33.0,True
201634,11,4.727,3.036,11,,Unknown,34.0,False
201641,25,8.0,1.633,25,19.0,Unknown,19.0,True
201654,5,5.4,1.14,5,24.0,Unknown,24.0,True
201657,5,8.2,2.168,5,26.0,Unknown,26.0,True
201660,3,6.667,0.577,3,17.0,Unknown,17.0,True
201664,3,8.0,1.0,3,22.0,Unknown,22.0,True
201673,7,6.857,2.41,7,19.0,Unknown,19.0,True
201674,40,7.3,1.344,40,28.0,Unknown,28.0,True
201677,43,7.767,1.73,43,29.0,Unknown,29.0,True
201684,88,7.659,1.413,88,24.0,Unknown,24.0,True
201697,20,7.75,1.517,20,29.0,Unknown,29.0,True
201701,4,7.75,2.63,4,,Unknown,34.0,False
201714,9,8.556,1.424,9,29.0,Unknown,29.0,True
201724,6,6.167,2.317,6,45.0,Unknown,45.0,True
201725,5,8.6,1.673,5,28.0,Unknown,28.0,True
201740,3,8.667,0.577,3,41.0,Unknown,41.0,True
201742,6,5.0,0.0,6,17.0,Unknown,17.0,True
201746,3,10.0,0.0,3,26.0,Unknown,26.0,True
201751,5,6.2,1.304,5,,Unknown,34.0,False
201760,8,8.375,1.408,8,29.0,Unknown,29.0,True
201763,24,7.208,1.933,24,23.0,Unknown,23.0,True
201768,59,8.136,1.766,59,47.0,Unknown,47.0,True
201776,26,9.269,1.041,26,22.0,Unknown,22.0,True
201778,3,7.667,0.577,3,14.0,Unknown,14.0,True
201783,43,8.116,1.467,43,25.0,Unknown,25.0,True
201792,18,7.222,3.353,18,21.0,Unknown,21.0,True
201794,3,7.333,1.155,3,29.0,Unknown,29.0,True
201806,6,5.333,1.862,6,30.0,Unknown,30.0,True
201810,4,7.75,2.062,4,,Unknown,34.0,False
201829,6,8.333,2.066,6,33.0,Unknown,33.0,True
201847,4,6.5,2.38,4,,Unknown,34.0,False
201870,8,6.5,2.07,8,38.0,Unknown,38.0,True
201907,3,9.667,0.577,3,,Unknown,34.0,False
201908,5,7.8,1.304,5,35.0,Unknown,35.0,True
201923,12,6.667,2.27,12,,Unknown,34.0,False
201926,5,7.4,0.548,5,33.0,Unknown,33.0,True
201969,79,6.81,2.057,79,,Unknown,34.0,False
202000,12,7.5,1.977,12,,Unknown,34.0,False
202016,3,5.667,1.155,3,50.0,Unknown,50.0,True
202025,6,8.0,1.265,6,38.0,Unknown,38.0,True
202036,19,4.526,2.118,19,,Unknown,34.0,False
202040,6,8.5,0.837,6,40.0,Unknown,40.0,True
202043,3,6.667,2.887,3,43.0,Unknown,43.0,True
202046,26,7.538,1.476,26,,Unknown,34.0,False
202058,8,7.25,1.035,8,35.0,Unknown,35.0,True
202063,11,8.091,1.7,11,24.0,Unknown,24.0,True
202069,6,10.0,0.0,6,35.0,Unknown,35.0,True
202073,8,7.375,1.506,8,29.0,Unknown,29.0,True
202095,4,7.75,0.957,4,39.0,Unknown,39.0,True
202113,3,7.667,2.517,3,29.0,Unknown,29.0,True
202127,17,8.235,1.921,17,25.0,Unknown,25.0,True
202143,13,6.0,2.858,13,33.0,Unknown,33.0,True
202147,5,7.6,0.548,5,28.0,Unknown,28.0,True
202162,3,9.667,0.577,3,26.0,Unknown,26.0,True
202173,26,8.077,2.576,26,29.0,Unknown,29.0,True
202174,5,6.2,1.304,5,50.0,Unknown,50.0,True
202182,9,8.333,0.866,9,24.0,Unknown,24.0,True
202195,11,6.636,1.286,11,36.0,Unknown,36.0,True
202205,5,9.4,0.894,5,29.0,Unknown,29.0,True
202212,11,9.273,0.905,11,29.0,Unknown,29.0,True
202213,8,7.125,1.458,8,,Unknown,34.0,False
202239,5,8.4,1.817,5,,Unknown,34.0,False
202257,10,8.8,1.135,10,,Unknown,34.0,False
202267,3,8.667,2.309,3,21.0,Unknown,21.0,True
202269,8,7.125,1.356,8,37.0,Unknown,37.0,True
202277,56,7.25,1.1,56,54.0,Unknown,54.0,True
202324,5,9.4,0.548,5,50.0,Unknown,50.0,True
202327,3,9.0,1.732,3,44.0,Unknown,44.0,True
202346,6,8.667,0.816,6,66.0,Unknown,66.0,True
202353,14,5.714,1.069,14,,Unknown,34.0,False
202358,42,7.929,1.022,42,52.0,Unknown,52.0,True
202379,3,8.333,1.528,3,25.0,Unknown,25.0,True
202381,28,7.071,1.245,28,53.0,Unknown,53.0,True
202398,7,9.286,1.254,7,32.0,Unknown,32.0,True
202407,7,7.0,1.633,7,25.0,Unknown,25.0,True
202417,3,8.667,1.528,3,21.0,Unknown,21.0,True
202430,4,8.0,2.828,4,27.0,Unknown,27.0,True
202447,11,6.273,1.679,11,,Unknown,34.0,False
202462,40,8.15,1.145,40,32.0,Unknown,32.0,True
202485,3,9.0,1.0,3,22.0,Unknown,22.0,True
202496,3,6.333,2.887,3,,Unknown,34.0,False
202501,5,5.0,1.0,5,42.0,Unknown,42.0,True
202514,4,7.0,1.826,4,31.0,Unknown,31.0,True
202518,3,8.333,0.577,3,21.0,Unknown,21.0,True
202522,3,7.0,0.0,3,,Unknown,34.0,False
202528,3,9.0,1.0,3,,Unknown,34.0,False
202532,12,5.0,0.0,12,,Unknown,34.0,False
202536,4,6.75,2.63,4,16.0,Unknown,16.0,True
202553,14,6.5,1.787,14,39.0,Unknown,39.0,True
202564,24,7.542,1.474,24,,Unknown,34.0,False
202595,3,6.333,2.082,3,,Unknown,34.0,False
202647,3,3.333,0.577,3,,Unknown,34.0,False
202651,3,8.333,1.528,3,,Unknown,34.0,False
202654,4,7.75,0.957,4,38.0,Unknown,38.0,True
202668,3,5.333,0.577,3,14.0,Unknown,14.0,True
202688,4,6.75,1.5,4,,Unknown,34.0,False
202706,11,10.0,0.0,11,,Unknown,34.0,False
202709,3,7.333,2.082,3,50.0,Unknown,50.0,True
202711,25,7.6,1.658,25,30.0,Unknown,30.0,True
202738,6,6.833,1.169,6,,Unknown,34.0,False
202742,8,5.875,1.642,8,,Unknown,34.0,False
202743,9,7.556,1.333,9,52.0,Unknown,52.0,True
202746,4,8.5,2.38,4,,Unknown,34.0,False
202748,4,6.5,0.577,4,37.0,Unknown,37.0,True
202764,10,6.7,1.059,10,27.0,Unknown,27.0,True
202783,3,6.333,2.309,3,,Unknown,34.0,False
202794,3,6.333,2.887,3,34.0,Unknown,34.0,True
202821,3,7.0,1.732,3,23.0,Unknown,23.0,True
202885,14,6.643,1.393,14,62.0,Unknown,62.0,True
202918,3,5.667,2.517,3,34.0,Unknown,34.0,True
202919,5,9.6,0.894,5,,Unknown,34.0,False
202942,8,8.125,0.835,8,,Unknown,34.0,False
202947,3,7.333,1.528,3,20.0,Unknown,20.0,True
202963,23,9.13,1.359,23,32.0,Unknown,32.0,True
202997,4,8.0,2.16,4,,Unknown,34.0,False
203001,4,7.75,0.5,4,60.0,Unknown,60.0,True
203017,88,8.716,1.715,88,32.0,Unknown,32.0,True
203031,10,8.5,1.509,10,29.0,Unknown,29.0,True
203033,4,6.75,1.258,4,54.0,Unknown,54.0,True
203044,30,6.8,1.4,30,40.0,Unknown,40.0,True
203058,12,9.083,1.379,12,32.0,Unknown,32.0,True
203074,47,9.574,1.41,47,23.0,Unknown,23.0,True
203075,49,8.714,1.242,49,23.0,Unknown,23.0,True
203083,3,5.667,2.082,3,24.0,Unknown,24.0,True
203089,9,7.667,1.5,9,25.0,Unknown,25.0,True
203129,3,7.333,1.155,3,14.0,Unknown,14.0,True
203156,3,6.667,1.528,3,,Unknown,34.0,False
203161,13,8.077,2.178,13,38.0,Unknown,38.0,True
203163,3,5.0,1.0,3,28.0,Unknown,28.0,True
203195,4,7.75,0.957,4,,Unknown,34.0,False
203213,9,7.444,1.333,9,,Unknown,34.0,False
203240,122,7.557,1.253,122,32.0,Unknown,32.0,True
203265,3,6.0,2.0,3,28.0,Unknown,28.0,True
203280,36,7.778,1.456,36,28.0,Unknown,28.0,True
203315,4,9.0,1.155,4,,Unknown,34.0,False
203355,3,7.333,2.082,3,78.0,Unknown,78.0,True
203369,3,6.0,1.0,3,,Unknown,34.0,False
203379,7,6.429,2.07,7,,Unknown,34.0,False
203380,30,8.1,1.447,30,38.0,Unknown,38.0,True
203390,3,9.667,0.577,3,33.0,Unknown,33.0,True
203392,5,5.2,1.095,5,62.0,Unknown,62.0,True
203401,32,6.5,2.286,32,,Unknown,34.0,False
203411,7,7.571,0.976,7,26.0,Unknown,26.0,True
203422,11,6.091,1.64,11,,Unknown,34.0,False
203441,9,9.222,0.972,9,38.0,Unknown,38.0,True
203476,4,9.5,0.577,4,22.0,Unknown,22.0,True
203491,14,6.571,2.377,14,,Unknown,34.0,False
203502,12,5.333,0.778,12,,Unknown,34.0,False
203506,14,7.429,2.709,14,18.0,Unknown,18.0,True
203523,4,7.75,1.708,4,46.0,Unknown,46.0,True
203531,14,6.429,1.453,14,24.0,Unknown,24.0,True
203533,5,8.6,0.894,5,50.0,Unknown,50.0,True
203541,4,7.25,1.5,4,32.0,Unknown,32.0,True
203542,14,7.571,1.95,14,48.0,Unknown,48.0,True
203566,21,7.19,1.99,21,,Unknown,34.0,False
203567,38,7.447,1.735,38,32.0,Unknown,32.0,True
203581,4,5.5,3.697,4,55.0,Unknown,55.0,True
203598,10,6.5,1.716,10,41.0,Unknown,41.0,True
203603,46,8.348,1.37,46,37.0,Unknown,37.0,True
203618,6,9.0,0.894,6,,Unknown,34.0,False
203621,18,6.056,1.434,18,37.0,Unknown,37.0,True
203641,3,8.333,0.577,3,,Unknown,34.0,False
203642,3,7.333,1.155,3,,Unknown,34.0,False
203649,11,9.273,1.555,11,41.0,Unknown,41.0,True
203651,5,7.4,0.894,5,67.0,Unknown,67.0,True
203699,4,7.5,1.0,4,39.0,Unknown,39.0,True
203710,3,8.0,1.0,3,35.0,Unknown,35.0,True
203742,7,8.0,1.291,7,64.0,Unknown,64.0,True
203764,50,9.16,1.184,50,48.0,Unknown,48.0,True
203765,3,6.333,0.577,3,,Unknown,34.0,False
203766,4,8.0,0.816,4,57.0,Unknown,57.0,True
203799,99,8.0,1.519,99,54.0,Unknown,54.0,True
203805,10,7.1,1.663,10,,Unknown,34.0,False
203820,218,6.78,0.963,218,31.0,Unknown,31.0,True
203825,5,6.8,1.095,5,24.0,Unknown,24.0,True
203829,5,6.0,3.162,5,28.0,Unknown,28.0,True
203844,36,8.333,1.309,36,40.0,Unknown,40.0,True
203877,8,8.125,1.727,8,,Unknown,34.0,False
203897,3,6.333,1.155,3,44.0,Unknown,44.0,True
203900,31,9.935,0.359,31,30.0,Unknown,30.0,True
203910,63,8.73,1.78,63,16.0,Unknown,16.0,True
203918,5,8.6,1.673,5,17.0,Unknown,17.0,True
203935,6,8.667,1.506,6,27.0,Unknown,27.0,True
203937,3,6.333,2.082,3,,Unknown,34.0,False
203963,4,7.5,2.887,4,,Unknown,34.0,False
203973,8,6.5,2.33,8,,Unknown,34.0,False
203981,4,6.5,1.291,4,,Unknown,34.0,False
204011,4,7.75,1.258,4,46.0,Unknown,46.0,True
204014,3,6.0,3.606,3,,Unknown,34.0,False
204040,12,7.333,1.497,12,,Unknown,34.0,False
204044,12,7.333,1.923,12,39.0,Unknown,39.0,True
204115,7,6.714,0.951,7,30.0,Unknown,30.0,True
204117,7,7.286,1.704,7,,Unknown,34.0,False
204124,6,7.5,2.168,6,35.0,Unknown,35.0,True
204141,10,5.9,2.767,10,31.0,Unknown,31.0,True
204167,48,3.708,1.725,48,30.0,Unknown,30.0,True
204179,8,7.625,1.685,8,,Unknown,34.0,False
204192,3,7.667,1.528,3,29.0,Unknown,29.0,True
204205,14,6.429,2.243,14,36.0,Unknown,36.0,True
204246,4,8.5,1.0,4,27.0,Unknown,27.0,True
204251,3,6.333,2.082,3,37.0,Unknown,37.0,True
204253,3,7.333,0.577,3,50.0,Unknown,50.0,True
204255,10,7.6,2.221,10,18.0,Unknown,18.0,True
204285,5,8.4,0.894,5,23.0,Unknown,23.0,True
204311,7,8.714,1.38,7,,Unknown,34.0,False
204316,17,6.647,1.73,17,64.0,Unknown,64.0,True
204333,6,9.167,1.329,6,32.0,Unknown,32.0,True
204359,55,8.018,2.305,55,40.0,Unknown,40.0,True
204363,13,9.154,1.214,13,29.0,Unknown,29.0,True
204366,7,7.714,1.113,7,18.0,Unknown,18.0,True
204377,5,8.0,0.707,5,,Unknown,34.0,False
204388,3,6.667,1.528,3,,Unknown,34.0,False
204391,7,7.429,1.902,7,33.0,Unknown,33.0,True
204393,26,9.923,0.392,26,23.0,Unknown,23.0,True
204414,4,7.75,2.062,4,42.0,Unknown,42.0,True
204435,3,5.0,0.0,3,22.0,Unknown,22.0,True
204448,10,6.3,1.418,10,,Unknown,34.0,False
204452,5,8.0,1.225,5,38.0,Unknown,38.0,True
204455,8,6.0,1.773,8,56.0,Unknown,56.0,True
204457,66,8.394,1.311,66,55.0,Unknown,55.0,True
204458,5,8.2,1.304,5,,Unknown,34.0,False
204470,12,6.25,1.96,12,60.0,Unknown,60.0,True
204474,27,6.333,1.819,27,,Unknown,34.0,False
204489,3,6.667,2.082,3,,Unknown,34.0,False
204499,3,8.333,2.082,3,61.0,Unknown,61.0,True
204501,4,7.25,0.957,4,26.0,Unknown,26.0,True
204504,3,7.333,1.528,3,41.0,Unknown,41.0,True
204507,14,8.714,1.139,14,36.0,Unknown,36.0,True
204538,4,6.25,1.893,4,39.0,Unknown,39.0,True
204561,4,7.5,2.887,4,32.0,Unknown,32.0,True
204571,18,7.611,2.227,18,,Unknown,34.0,False
204591,72,6.597,2.199,72,30.0,Unknown,30.0,True
204592,3,9.0,1.0,3,19.0,Unknown,19.0,True
204611,4,8.25,0.5,4,,Unknown,34.0,False
204619,9,5.222,0.833,9,13.0,Unknown,13.0,True
204622,12,7.833,2.038,12,24.0,Unknown,24.0,True
204624,4,7.75,0.5,4,,Unknown,34.0,False
204634,4,9.25,0.5,4,71.0,Unknown,71.0,True
204641,3,5.0,0.0,3,32.0,Unknown,32.0,True
204652,4,6.25,1.5,4,,Unknown,34.0,False
204660,5,8.8,1.304,5,63.0,Unknown,63.0,True
204663,20,8.25,1.372,20,43.0,Unknown,43.0,True
204672,4,6.5,1.291,4,25.0,Unknown,25.0,True
204676,26,9.423,1.238,26,,Unknown,34.0,False
204692,4,8.75,1.5,4,33.0,Unknown,33.0,True
204696,18,7.667,1.328,18,,Unknown,34.0,False
204698,9,7.0,2.0,9,,Unknown,34.0,False
204748,9,5.667,0.707,9,,Unknown,34.0,False
204753,3,7.333,2.887,3,,Unknown,34.0,False
204777,4,7.5,1.732,4,,Unknown,34.0,False
204782,3,8.0,0.0,3,,Unknown,34.0,False
204783,4,8.25,1.258,4,56.0,Unknown,56.0,True
204788,4,9.75,0.5,4,,Unknown,34.0,False
204790,10,7.6,1.43,10,31.0,Unknown,31.0,True
204793,3,4.333,1.528,3,33.0,Unknown,33.0,True
204794,3,6.333,1.528,3,63.0,Unknown,63.0,True
204799,3,6.333,0.577,3,62.0,Unknown,62.0,True
204801,3,7.333,0.577,3,34.0,Unknown,34.0,True
204802,9,7.333,0.707,9,,Unknown,34.0,False
204804,12,8.917,1.975,12,,Unknown,34.0,False
204807,3,7.333,2.517,3,,Unknown,34.0,False
204813,49,7.673,1.725,49,,Unknown,34.0,False
204822,7,9.0,1.826,7,,Unknown,34.0,False
204825,25,7.12,1.9,25,18.0,Unknown,18.0,True
204844,7,5.429,2.149,7,,Unknown,34.0,False
204854,3,5.0,2.0,3,16.0,Unknown,16.0,True
204858,3,5.333,1.528,3,38.0,Unknown,38.0,True
204860,3,8.667,1.155,3,26.0,Unknown,26.0,True
204864,510,8.743,1.405,510,47.0,Unknown,47.0,True
204909,24,5.667,1.239,24,,Unknown,34.0,False
204921,3,8.667,2.309,3,,Unknown,34.0,False
204929,7,7.857,0.69,7,33.0,Unknown,33.0,True
204936,24,7.042,1.706,24,,Unknown,34.0,False
204943,4,8.5,1.732,4,,Unknown,34.0,False
204945,3,9.0,1.732,3,41.0,Unknown,41.0,True
204946,34,8.647,1.276,34,47.0,Unknown,47.0,True
204949,5,6.8,1.095,5,,Unknown,34.0,False
204959,11,6.545,0.82,11,45.0,Unknown,45.0,True
204964,42,7.5,1.743,42,24.0,Unknown,24.0,True
204968,13,6.077,1.498,13,,Unknown,34.0,False
204972,6,6.5,1.049,6,,Unknown,34.0,False
204978,6,9.5,0.837,6,27.0,Unknown,27.0,True
205037,10,7.3,0.949,10,36.0,Unknown,36.0,True
205038,4,6.5,0.577,4,33.0,Unknown,33.0,True
205046,4,8.75,1.258,4,25.0,Unknown,25.0,True
205054,3,5.667,1.528,3,,Unknown,34.0,False
205072,22,8.455,0.8,22,33.0,Unknown,33.0,True
205085,7,7.429,1.512,7,,Unknown,34.0,False
205118,3,8.667,1.528,3,,Unknown,34.0,False
205145,15,6.333,1.496,15,,Unknown,34.0,False
205153,5,7.4,1.673,5,11.0,Unknown,11.0,True
205162,3,7.0,1.0,3,65.0,Unknown,65.0,True
205165,4,6.75,3.304,4,,Unknown,34.0,False
205166,10,7.4,1.578,10,38.0,Unknown,38.0,True
205179,11,5.273,2.149,11,,Unknown,34.0,False
205188,5,5.4,1.517,5,,Unknown,34.0,False
205197,16,6.938,1.34,16,24.0,Unknown,24.0,True
205199,4,9.0,1.414,4,,Unknown,34.0,False
205202,3,9.0,1.0,3,,Unknown,34.0,False
205222,4,8.0,1.826,4,,Unknown,34.0,False
205226,6,8.5,2.811,6,28.0,Unknown,28.0,True
205260,7,8.0,0.577,7,19.0,Unknown,19.0,True
205280,5,4.0,1.871,5,63.0,Unknown,63.0,True
205281,34,8.706,1.268,34,37.0,Unknown,37.0,True
205285,14,6.286,1.204,14,,Unknown,34.0,False
205338,4,6.25,3.304,4,30.0,Unknown,30.0,True
205355,8,6.375,1.188,8,,Unknown,34.0,False
205356,7,5.857,2.61,7,28.0,Unknown,28.0,True
205360,5,7.6,1.673,5,31.0,Unknown,31.0,True
205364,3,7.333,2.082,3,22.0,Unknown,22.0,True
205374,3,6.667,3.215,3,,Unknown,34.0,False
205383,35,8.2,1.844,35,36.0,Unknown,36.0,True
205389,5,8.2,2.168,5,52.0,Unknown,52.0,True
205408,3,8.333,0.577,3,,Unknown,34.0,False
205426,21,7.429,1.121,21,36.0,Unknown,36.0,True
205448,34,7.235,1.257,34,22.0,Unknown,22.0,True
205473,99,8.545,1.986,99,32.0,Unknown,32.0,True
205483,10,7.4,2.413,10,50.0,Unknown,50.0,True
205485,4,8.25,1.5,4,64.0,Unknown,64.0,True
205487,38,7.342,1.072,38,36.0,Unknown,36.0,True
205502,7,7.571,1.902,7,24.0,Unknown,24.0,True
205503,5,6.6,2.302,5,30.0,Unknown,30.0,True
205505,5,8.2,1.924,5,,Unknown,34.0,False
205517,3,7.333,0.577,3,,Unknown,34.0,False
205520,9,8.222,2.048,9,,Unknown,34.0,False
205528,3,7.333,2.082,3,,Unknown,34.0,False
205538,6,6.667,1.366,6,,Unknown,34.0,False
205539,4,9.5,0.577,4,53.0,Unknown,53.0,True
205546,3,5.667,1.155,3,,Unknown,34.0,False
205554,9,7.667,1.871,9,16.0,Unknown,16.0,True
205602,3,5.333,2.887,3,,Unknown,34.0,False
205608,5,7.0,1.225,5,,Unknown,34.0,False
205634,6,8.167,1.602,6,37.0,Unknown,37.0,True
205648,6,7.0,1.549,6,,Unknown,34.0,False
205708,20,9.0,1.777,20,39.0,Unknown,39.0,True
205728,8,7.0,2.07,8,73.0,Unknown,73.0,True
205735,124,9.274,1.61,124,26.0,Unknown,26.0,True
205741,3,9.0,1.732,3,31.0,Unknown,31.0,True
205745,5,8.2,0.447,5,,Unknown,34.0,False
205764,3,8.667,1.528,3,14.0,Unknown,14.0,True
205765,19,8.158,2.478,19,27.0,Unknown,27.0,True
205772,3,8.0,1.0,3,41.0,Unknown,41.0,True
205783,5,6.2,1.643,5,,Unknown,34.0,False
205784,6,6.167,1.169,6,,Unknown,34.0,False
205804,5,6.4,1.949,5,19.0,Unknown,19.0,True
205839,6,8.0,1.789,6,30.0,Unknown,30.0,True
205843,29,8.31,1.198,29,37.0,Unknown,37.0,True
205853,3,8.0,0.0,3,55.0,Unknown,55.0,True
205856,4,8.75,0.957,4,24.0,Unknown,24.0,True
205867,13,7.538,1.127,13,,Unknown,34.0,False
205871,16,8.5,1.789,16,23.0,Unknown,23.0,True
205878,18,6.722,2.024,18,34.0,Unknown,34.0,True
205898,3,9.0,1.0,3,,Unknown,34.0,False
205904,3,8.0,0.0,3,20.0,Unknown,20.0,True
205909,13,5.846,1.625,13,,Unknown,34.0,False
205919,30,6.567,1.832,30,25.0,Unknown,25.0,True
205922,6,6.0,1.095,6,61.0,Unknown,61.0,True
205938,3,8.333,0.577,3,,Unknown,34.0,False
205939,5,7.0,1.225,5,13.0,Unknown,13.0,True
205943,123,8.894,1.07,123,43.0,Unknown,43.0,True
205954,6,8.167,0.983,6,36.0,Unknown,36.0,True
205963,11,7.818,1.168,11,56.0,Unknown,56.0,True
205967,14,8.0,1.177,14,,Unknown,34.0,False
205969,14,7.214,1.477,14,48.0,Unknown,48.0,True
205977,5,8.2,1.304,5,21.0,Unknown,21.0,True
